#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B9C482
#Date Time: 2026-05-29 14:59:32.218
#Sample rate: 5e+07Hz
#Samples: 8192
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 250 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 250 mV/div Offset: 0 V Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-4.4e-05,-0.01031624349698626,-0.01080057548806891
-4.398e-05,-0.01031624349698626,-0.0111376495746544
-4.396e-05,-0.01099192763068328,-0.0118117977478254
-4.394e-05,-0.01099192763068328,-0.01046350140148341
-4.392e-05,-0.01234329589807734,-0.01046350140148341
-4.39e-05,-0.01031624349698626,-0.0118117977478254
-4.388e-05,-0.01065408556383477,-0.0114747236612399
-4.386e-05,-0.01166761176438031,-0.0114747236612399
-4.384e-05,-0.01031624349698626,-0.01080057548806891
-4.382e-05,-0.01065408556383477,-0.0114747236612399
-4.38e-05,-0.0113297696975318,-0.0111376495746544
-4.378e-05,-0.0113297696975318,-0.0118117977478254
-4.376e-05,-0.01166761176438031,-0.0111376495746544
-4.374e-05,-0.01234329589807734,-0.0111376495746544
-4.372e-05,-0.0113297696975318,-0.0111376495746544
-4.37e-05,-0.0113297696975318,-0.0111376495746544
-4.368e-05,-0.01200545383122883,-0.01080057548806891
-4.366e-05,-0.0113297696975318,-0.01012642731489792
-4.364e-05,-0.0113297696975318,-0.0118117977478254
-4.362e-05,-0.01166761176438031,-0.0111376495746544
-4.36e-05,-0.01166761176438031,-0.0114747236612399
-4.358e-05,-0.01234329589807734,-0.01080057548806891
-4.356e-05,-0.01031624349698626,-0.0111376495746544
-4.354e-05,-0.01166761176438031,-0.01080057548806891
-4.352e-05,-0.01065408556383477,-0.01080057548806891
-4.35e-05,-0.01099192763068328,-0.0111376495746544
-4.348e-05,-0.0113297696975318,-0.0114747236612399
-4.346e-05,-0.0113297696975318,-0.0118117977478254
-4.344e-05,-0.01065408556383477,-0.0111376495746544
-4.342e-05,-0.01099192763068328,-0.0111376495746544
-4.34e-05,-0.01031624349698626,-0.01012642731489792
-4.338e-05,-0.01031624349698626,-0.01046350140148341
-4.336e-05,-0.0113297696975318,-0.0111376495746544
-4.334e-05,-0.01065408556383477,-0.01046350140148341
-4.332e-05,-0.01099192763068328,-0.01046350140148341
-4.33e-05,-0.01099192763068328,-0.0114747236612399
-4.328e-05,-0.01065408556383477,-0.01046350140148341
-4.326e-05,-0.01065408556383477,-0.01080057548806891
